3011|4.1|Stob Ban - Meall a''Bhuirich|04A|Fort William to Loch Treig and Loch Leven||841|2759|41|392|NN254706|NN258713|748|93||||||CTM||15-Jan-03||225400|770600|56.794073|-4.860403|http://www.streetmap.co.uk/newmap.srf?x=225400&y=770600&z=3&sv=225400,770600&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN254706|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3011|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3012|4.1|Mam na Gualainn - Beinn na Caillich|04A|Fort William to Loch Treig and Loch Leven||764|2507|41|384 392|NN140628|NN127626|649|115|NN 14069 62786|collapsed cairn||obvious summit||CTC,Hu||15-Jan-03||214065|762795|56.719665|-5.040036|http://www.streetmap.co.uk/newmap.srf?x=214065&y=762795&z=3&sv=214065,762795&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN140628|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3012|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
3013|4.2|The Fara - Meall Cruaidh|04B|Loch Treig to Loch Ericht||897|2943|42|393|NN578808|NN584814|851|46||||||CTC||15-Jan-03||257800|780800|56.89666|-4.336164|http://www.streetmap.co.uk/newmap.srf?x=257800&y=780800&z=3&sv=257800,780800&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN578808|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3013|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3014|4.2|Sgor Gaibhre - Meall a''Bhealaich|04B|Loch Treig to Loch Ericht||865|2838|42|385E 393|NN452695|NN455701|768|97||||||CTM,xHu||20-Nov-09||245200|769500|56.79121|-4.535928|http://www.streetmap.co.uk/newmap.srf?x=245200&y=769500&z=3&sv=245200,769500&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN452695|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3014|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
3015|4.2|Geal Charn - Meall Buidhe|04B|Loch Treig to Loch Ericht||863|2831|42|393|NN511825|NN509822|821|42||||||CTM||15-Jan-03||251100|782500|56.909814|-4.447047|http://www.streetmap.co.uk/newmap.srf?x=251100&y=782500&z=3&sv=251100,782500&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN511825|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3015|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3016|4.2|Carn Dearg - Meall nam Fiadh|04B|Loch Treig to Loch Ericht||861|2825|42|385W|NN420652|NN420655|829|32|NN 42077 65253|small moss covered rock|large rock 10m N at NN 42077 65262 may be as high|||CTM||15-Jan-03||242074|765262|56.752126|-4.58443|http://www.streetmap.co.uk/newmap.srf?x=242074&y=765262&z=3&sv=242074,765262&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN420652|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3016|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3017|4.2|Chno Dearg - Garbh-bheinn|04B|Loch Treig to Loch Ericht||857|2812|41|393|NN358712|NN367719|824|33|NN 35837 71217|cairn||Abney level||CTM||15-Jan-03||235834|771226|56.803489|-4.690187|http://www.streetmap.co.uk/newmap.srf?x=235834&y=771226&z=3&sv=235834,771226&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN358712|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3017|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3018|4.2|Geal Charn - Sron nan Tarmachan|04B|Loch Treig to Loch Ericht||842|2762|42|393|NN509832|NN510828|806|36||||||CTM||15-Jan-03||250900|783200|56.916032|-4.45074|http://www.streetmap.co.uk/newmap.srf?x=250900&y=783200&z=3&sv=250900,783200&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN509832|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3018|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3019|4.2|Chno Dearg - Meall Chaorach|04B|Loch Treig to Loch Ericht||815|2674|41|393|NN383757|NN381752|781|34||||||CTM||15-Jan-03||238300|775700|56.844502|-4.652689|http://www.streetmap.co.uk/newmap.srf?x=238300&y=775700&z=3&sv=238300,775700&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN383757|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3019|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3020|4.2|Beinn Pharlagain South Top|04B|Loch Treig to Loch Ericht||807|2648|42|385W 385E|NN445632|NN446633|769|38||||||CTC||15-Jan-03||244500|763200|56.734436|-4.543547|http://www.streetmap.co.uk/newmap.srf?x=244500&y=763200&z=3&sv=244500,763200&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN445632|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3020|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3021|4.2|Geal Charn - Meall na Brachdlach|04B|Loch Treig to Loch Ericht||802|2631|42|393|NN518823|NN515821|745|57||||||CTM||15-Jan-03||251800|782300|56.908243|-4.435445|http://www.streetmap.co.uk/newmap.srf?x=251800&y=782300&z=3&sv=251800,782300&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN518823|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3021|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3022|5|Carn na Caim - Bogha-cloiche|05B|Loch Ericht to Glen Tromie and Glen Garry||898|2946|42|394W|NN740867|NN707826|791|107||||||CTM,Hu||15-Jan-03||274000|786700|56.954316|-4.073352|http://www.streetmap.co.uk/newmap.srf?x=274000&y=786700&z=3&sv=274000,786700&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN740867|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3022|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
3023|5|Carn na Caim - Meall Odhar Mor|05B|Loch Ericht to Glen Tromie and Glen Garry||890|2920|42|394W|NN681803|NN677810|857|33|NN 68128 80319|no feature||||CTM||15-Jan-03||268126|780328|56.895477|-4.166538|http://www.streetmap.co.uk/newmap.srf?x=268126&y=780328&z=3&sv=268126,780328&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN681803|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3023|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3024|5|Carn na Caim - A''Mharconaich|05B|Loch Ericht to Glen Tromie and Glen Garry||882|2894|42|394W|NN708849|NN723853|790|92||||||CTM||15-Jan-03||270800|784900|56.937274|-4.125006|http://www.streetmap.co.uk/newmap.srf?x=270800&y=784900&z=3&sv=270800,784900&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN708849|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3024|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3025|5|A''Bhuidheanach Bheag - Glas Mheall Beag|05B|Loch Ericht to Glen Tromie and Glen Garry||881|2890|42|394W|NN673757|NN675764|787|94||||||CTM||15-Jan-03||267300|775700|56.853696|-4.177669|http://www.streetmap.co.uk/newmap.srf?x=267300&y=775700&z=3&sv=267300,775700&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN673757|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3025|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3026|5|Sgairneach Mhor - Meallan Buidhe|05A|Loch Ericht to Glen Tromie and Glen Garry||879|2884|42|385E 393|NN611714|NN599721|799|80||||||CTM||15-Jan-03||261100|771400|56.813284|-4.276903|http://www.streetmap.co.uk/newmap.srf?x=261100&y=771400&z=3&sv=261100,771400&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN611714|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3026|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3027|5|Beinn Udlamain - An Sgulan|05A|Loch Ericht to Glen Tromie and Glen Garry||865|2838|42|385E 393|NN570722|NN576723|778|87||||||CTM||15-Jan-03||257000|772200|56.819222|-4.34445|http://www.streetmap.co.uk/newmap.srf?x=257000&y=772200&z=3&sv=257000,772200&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN570722|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3027|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3028|5|Carn na Caim - Creag an Dubh-chadha|05B|Loch Ericht to Glen Tromie and Glen Garry||840|2756|42|394W|NN732829|NN726833|770|70||||||CTM||15-Jan-03||273200|782900|56.919983|-4.084592|http://www.streetmap.co.uk/newmap.srf?x=273200&y=782900&z=3&sv=273200,782900&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN732829|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3028|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3029|5|Carn na Caim - Meall Odhar Mor|05B|Loch Ericht to Glen Tromie and Glen Garry||834|2736|42|394W|NN723841|NN719832|801|33||||||CTM||15-Jan-03||272300|784100|56.930509|-4.09997|http://www.streetmap.co.uk/newmap.srf?x=272300&y=784100&z=3&sv=272300,784100&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN723841|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3029|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3030|5|Beinn Udlamain - Glas Meall a''Chumhainn|05A|Loch Ericht to Glen Tromie and Glen Garry||827|2713|42|385E 393|NN572697|NN574706|725|102||||||CTM,Hu||15-Jan-03||257200|769700|56.796843|-4.339777|http://www.streetmap.co.uk/newmap.srf?x=257200&y=769700&z=3&sv=257200,769700&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN572697|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3030|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
3031|5|Carn na Caim - Bruthach na Craoibhe [Bruthaich na Craoibhe]|05B|Loch Ericht to Glen Tromie and Glen Garry||824|2703|42|394W|NN712820|NN708818|792|32||||||CTM||15-Jan-03||271200|782000|56.911352|-4.116963|http://www.streetmap.co.uk/newmap.srf?x=271200&y=782000&z=3&sv=271200,782000&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN712820|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3031|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3032|5|A''Bhuidheanach Bheag - Am Meadar|05B|Loch Ericht to Glen Tromie and Glen Garry||803|2635|42|394W|NN703788|NN698787|737|66||||||CTM||15-Jan-03||270300|778800|56.882374|-4.130096|http://www.streetmap.co.uk/newmap.srf?x=270300&y=778800&z=3&sv=270300,778800&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN703788|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3032|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3033|5|Carn na Caim - Sgor Dearg|05B|Loch Ericht to Glen Tromie and Glen Garry||801|2628|42|394W|NN747846|NM742847|744|57||||||CTM||15-Jan-03||274700|784600|56.935653|-4.060811|http://www.streetmap.co.uk/newmap.srf?x=274700&y=784600&z=3&sv=274700,784600&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN747846|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3033|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3034|5|Beinn Mholach - Beinn Bhoidheach|05A|Loch Ericht to Glen Tromie and Glen Garry||790|2592|42|385E|NN567655|NN553652|723|67||||||CTC||15-Jan-03||256700|765500|56.758991|-4.345601|http://www.streetmap.co.uk/newmap.srf?x=256700&y=765500&z=3&sv=256700,765500&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN567655|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3034|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3035|5|Stob an Aonaich Mhoir - Carn Dearg|05A|Loch Ericht to Glen Tromie and Glen Garry||787|2582|42|385E|NN533675|NN531674|756|31||||||CTC||15-Jan-03||253300|767500|56.775883|-4.402307|http://www.streetmap.co.uk/newmap.srf?x=253300&y=767500&z=3&sv=253300,767500&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN533675|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3035|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3036|5|Geal-charn - Creagan Mor|05A|Loch Ericht to Glen Tromie and Glen Garry||772|2533|42|393|NN615805|NN604798|703|69||||||CTM||15-Jan-03||261500|780500|56.895088|-4.275311|http://www.streetmap.co.uk/newmap.srf?x=261500&y=780500&z=3&sv=261500,780500&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN615805|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3036|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3037|6.1|Carn an Fhidhleir - Meall Tionail|06A|Glen Tromie to Glen Tilt||899|2949|43|394E|NN891848|NN895841|856|43||||||CTM||15-Jan-03||289100|784800|56.941126|-3.824395|http://www.streetmap.co.uk/newmap.srf?x=289100&y=784800&z=3&sv=289100,784800&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN891848|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3037|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3038|6.1|Beinn Dearg - Beinn a''Chait|06A|Glen Tromie to Glen Tilt||899|2949|43|394E|NN865748|NN854760|781|118||||||CTM,Hu||15-Jan-03||286500|774800|56.850709|-3.862628|http://www.streetmap.co.uk/newmap.srf?x=286500&y=774800&z=3&sv=286500,774800&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN865748|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=3038|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
