4511|18.2|Sgurr na h-Eanchainne|18B|Sunart and Ardgour||731|2398|40|384 391|NM996658||639|92|NM 99641 65836|trig point: OS measurement||||GTG||08-Jun-09||199637|765845|56.741051|-5.277769|http://www.streetmap.co.uk/newmap.srf?x=199637&y=765845&z=3&sv=199637,765845&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM996658|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4511|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4512|18.2|Meall nan Damh West Top|18B|Sunart and Ardgour||722|2369|40|391|NM911746||683|39||||||GTG||08-Jun-09||191100|774600|56.815816|-5.424236|http://www.streetmap.co.uk/newmap.srf?x=191100&y=774600&z=3&sv=191100,774600&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM911746|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4512|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4513|18.2|Sgurr an Iubhair|18B|Sunart and Ardgour||722|2369|41|391|NN001720||655|67|NN 00133 71992|rocks|cairn 35m SW is lower|||GTC||08-Jun-09||200129|772001|56.796475|-5.27455|http://www.streetmap.co.uk/newmap.srf?x=200129&y=772001&z=3&sv=200129,772001&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN001720|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4513|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4514|18.2|Stob a''Chuir|18B|Sunart and Ardgour||717|2352|40|391|NM903718||651|66||||||GTG||08-Jun-09||190300|771800|56.790348|-5.435016|http://www.streetmap.co.uk/newmap.srf?x=190300&y=771800&z=3&sv=190300,771800&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM903718|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4514|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4515|18.2|Stob Mhic Bheathain West Top|18B|Sunart and Ardgour||706|2316|40|391|NM910716||661|45||||||GTG||08-Jun-09||191000|771600|56.788869|-5.423414|http://www.streetmap.co.uk/newmap.srf?x=191000&y=771600&z=3&sv=191000,771600&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM910716|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4515|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4516|18.2|Teanga Chorrach|18B|Sunart and Ardgour||701|2300|40|391|NM865723||651|50||||||GTC||08-Jun-09||186500|772300|56.793104|-5.49752|http://www.streetmap.co.uk/newmap.srf?x=186500&y=772300&z=3&sv=186500,772300&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM865723|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4516|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4517|18.2|Beinn Bheag West Top|18B|Sunart and Ardgour||696|2283|40|391|NM906634||658|38||||||GTG||08-Jun-09||190600|763400|56.715156|-5.423245|http://www.streetmap.co.uk/newmap.srf?x=190600&y=763400&z=3&sv=190600,763400&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM906634|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4517|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4518|18.2|Meall a''Chuilinn South Top|18B|Sunart and Ardgour||687|2254|40|391|NM891614||656|31||||||GTC||08-Jun-09||189100|761400|56.696546|-5.446064|http://www.streetmap.co.uk/newmap.srf?x=189100&y=761400&z=3&sv=189100,761400&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM891614|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4518|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4519|18.2|Sgorr nan Cearc|18B|Sunart and Ardgour||668|2192|40|391|NM898772||578|90||||||GTC||08-Jun-09||189800|777200|56.838545|-5.447636|http://www.streetmap.co.uk/newmap.srf?x=189800&y=777200&z=3&sv=189800,777200&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM898772|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4519|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4520|18.2|Meall Doire na Mnatha|18B|Sunart and Ardgour||640|2100|40|391|NM895770||607|33||||||GTC||08-Jun-09||189500|777000|56.836616|-5.452379|http://www.streetmap.co.uk/newmap.srf?x=189500&y=777000&z=3&sv=189500,777000&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM895770|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4520|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4521|18.2|Meall a''Choire Chruinn|18B|Sunart and Ardgour||634|2080|40|391|NM879762||594|40||||||GTC||08-Jun-09||187900|776200|56.828715|-5.477887|http://www.streetmap.co.uk/newmap.srf?x=187900&y=776200&z=3&sv=187900,776200&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM879762|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4521|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4522|18.2|Druim Min|18B|Sunart and Ardgour||627|2057|40|391|NM891634||587|40||||||GTG||08-Jun-09||189100|763400|56.714481|-5.447706|http://www.streetmap.co.uk/newmap.srf?x=189100&y=763400&z=3&sv=189100,763400&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM891634|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4522|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4523|18.2|Sgurr na Laire|18B|Sunart and Ardgour||624|2047|40|391|NM898654||577|47||||||GTG||08-Jun-09||189800|765400|56.732732|-5.437929|http://www.streetmap.co.uk/newmap.srf?x=189800&y=765400&z=3&sv=189800,765400&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM898654|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4523|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4524|18.2|Beinn an Albannaich|18B|Sunart and Ardgour||619|2031|40|390E|NM762648||576|43||||||GTC||08-Jun-09||176200|764800|56.721027|-5.659237|http://www.streetmap.co.uk/newmap.srf?x=176200&y=764800&z=3&sv=176200,764800&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM762648|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4524|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4525|18.3|Maol Odhar East Top|18C|Morvern and Kingairloch||715|2346|49|383E|NM891580||673|42||||||GTC||08-Jun-09||189100|758000|56.666057|-5.443277|http://www.streetmap.co.uk/newmap.srf?x=189100&y=758000&z=3&sv=189100,758000&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM891580|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4525|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4526|18.3|Beul Choire nan Each|18C|Morvern and Kingairloch||702|2303|49|383E|NM802507||649|53||||||GTG||08-Jun-09||180200|750700|56.596508|-5.581983|http://www.streetmap.co.uk/newmap.srf?x=180200&y=750700&z=3&sv=180200,750700&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM802507|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4526|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4527|18.3|Glas Bheinn|18C|Morvern and Kingairloch||642|2106|49|383E|NM833566||583|59||||||GTC||08-Jun-09||183300|756600|56.650853|-5.536548|http://www.streetmap.co.uk/newmap.srf?x=183300&y=756600&z=3&sv=183300,756600&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM833566|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4527|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4528|18.3|Glas Bheinn North Top|18C|Morvern and Kingairloch||626|2054|49|383E|NM836575||589|37||||||GTC||08-Jun-09||183600|757500|56.659062|-5.53242|http://www.streetmap.co.uk/newmap.srf?x=183600&y=757500&z=3&sv=183600,757500&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NM836575|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4528|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4529|19.3|Beinn an t-Seilich|19C|Loch Fyne to Bute and the Firth of Clyde||719|2359|56|363N 364S|NN200079|NN195079|585|134||||||GTG,Hu||08-Jun-09||220000|707900|56.229466|-4.905291|http://www.streetmap.co.uk/newmap.srf?x=220000&y=707900&z=3&sv=220000,707900&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN200079|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4529|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
4530|19.3|Sgurr a''Choinnich|19C|Loch Fyne to Bute and the Firth of Clyde||661|2169|56|363N|NS159956|NS160970|552|109||||||GTC,Hu||08-Jun-09||215900|695600|56.117537|-4.962811|http://www.streetmap.co.uk/newmap.srf?x=215900&y=695600&z=3&sv=215900,695600&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NS159956|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4530|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
4531|19.3|Creachan Mor|19C|Loch Fyne to Bute and the Firth of Clyde||657|2156|56|363N|NS186916|NS172932|545|112|NS 18669 91654|trig in grassed over shelter||obvious summit||GTC,Hu||08-Jun-09||218665|691661|56.083252|-4.915727|http://www.streetmap.co.uk/newmap.srf?x=218665&y=691661&z=3&sv=218665,691661&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NS186916|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4531|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
4532|19.3|Beinn Reithe|19C|Loch Fyne to Bute and the Firth of Clyde||655|2149|56|363N|NS228984|NS223996|525|130|NS 22900 98434|trig point: OS measurement||||GTG,Hu||08-Jun-09||222896|698441|56.145677|-4.852331|http://www.streetmap.co.uk/newmap.srf?x=222896&y=698441&z=3&sv=222896,698441&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NS228984|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4532|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
4533|19.3|Beinn Dubhain|19C|Loch Fyne to Bute and the Firth of Clyde||649|2129|56|363N|NS143972||559|90||||||GTC||08-Jun-09||214300|697200|56.131273|-4.989622|http://www.streetmap.co.uk/newmap.srf?x=214300&y=697200&z=3&sv=214300,697200&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NS143972|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4533|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4534|19.3|Cruach Eighrach|19C|Loch Fyne to Bute and the Firth of Clyde||649|2129|56|363N|NS181920||619|30||||||GTC||08-Jun-09||218100|692000|56.086079|-4.925025|http://www.streetmap.co.uk/newmap.srf?x=218100&y=692000&z=3&sv=218100,692000&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NS181920|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4534|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4535|19.3|Beinn Lochain East Top|19C|Loch Fyne to Bute and the Firth of Clyde||644|2113|56|363N|NN164003||614|30||||||GTG||08-Jun-09||216400|700300|56.1599|-4.958021|http://www.streetmap.co.uk/newmap.srf?x=216400&y=700300&z=3&sv=216400,700300&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN164003|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4535|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4536|19.3|Clach Bheinn|19C|Loch Fyne to Bute and the Firth of Clyde||643|2110|56|363S|NS126886|NS122886|515|128||||||GTG,Hu||08-Jun-09||212600|688600|56.053449|-5.010901|http://www.streetmap.co.uk/newmap.srf?x=212600&y=688600&z=3&sv=212600,688600&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NS126886|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4536|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
4537|19.3|Cruach a''Bhuic|19C|Loch Fyne to Bute and the Firth of Clyde||635|2083|56|363N|NS169935||565|70||||||GTC||08-Jun-09||216900|693500|56.099079|-4.94531|http://www.streetmap.co.uk/newmap.srf?x=216900&y=693500&z=3&sv=216900,693500&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NS169935|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4537|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4538|19.3|Carnach Mor|19C|Loch Fyne to Bute and the Firth of Clyde||634|2080|56|363N|NS140991||554|80||||||GTC||08-Jun-09||214000|699100|56.148203|-4.995769|http://www.streetmap.co.uk/newmap.srf?x=214000&y=699100&z=3&sv=214000,699100&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NS140991|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4538|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4539|19.3|Beinn Bhreac|19C|Loch Fyne to Bute and the Firth of Clyde||623|2044|56|363N|NS162940||585|38||||||GTC||08-Jun-09||216200|694000|56.103297|-4.956891|http://www.streetmap.co.uk/newmap.srf?x=216200&y=694000&z=3&sv=216200,694000&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NS162940|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4539|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4540|19.3|Beinn Tharsuinn|19C|Loch Fyne to Bute and the Firth of Clyde||619|2031|56|363N|NN164016|NN162013|513|106||||||GTG,Hu||08-Jun-09||216400|701600|56.171564|-4.958918|http://www.streetmap.co.uk/newmap.srf?x=216400&y=701600&z=3&sv=216400,701600&st=4&tl=~&bi=~&lu=N&ar=y|http://getamap.ordnancesurvey.co.uk/getamap/frames.htm?mapAction=gaz&gazName=g&gazString=NN164016|http://www.hill-bagging.co.uk/Scotland/mountaindetails.php?qu=S&rf=4540|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
